,customerID,gender,SeniorCitizen,Partner,Dependents,months_active,has_cash_card,MultipleLines,digital_access_level,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,subscription_type,PaperlessBilling,PaymentMethod,monthly_spend,total_transaction_value,churned,avg_spend_per_month
4178,1209-VFFOC,1,0,1,1,1.4495973685829016,0,1,0,2,2,2,2,0,2,2,1,3,56.4,0.7346431130178748,0,-0.22309963751838918
4179,8224-DWCKX,1,1,0,0,-0.8320644628904743,1,2,1,0,0,0,0,0,0,0,1,1,73.3,-0.6420382530811307,0,0.13930488896815926
4180,5482-PLVPE,0,1,0,0,-1.2395040756535771,0,1,0,0,0,0,0,0,0,0,0,2,24.35,-0.988899838142994,1,-1.4535779057703755
4181,4553-DVPZG,0,0,1,0,1.2051336009250397,1,2,1,0,0,2,0,2,2,0,1,2,101.35,1.7124248325464355,0,1.1473467802634476
4182,4902-OHLSK,0,1,0,0,-0.13941712119319946,1,2,1,0,0,0,2,2,2,0,0,2,98.65,0.2556458821584689,1,1.1236542947517731
4183,6917-IAYHD,1,0,0,1,-1.2802480369298874,0,1,0,0,2,0,2,0,0,0,0,3,33.6,-0.9925396347300716,0,-1.0336498824065983
4184,0495-ZBNGW,1,1,1,0,-1.1172721918246462,1,2,1,0,0,2,0,0,0,0,1,0,79.9,-0.8556171049361905,1,0.1322094581986331
4185,8620-RJPZN,0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,2,20.7,-0.9982309530298655,0,-1.4610322493803831
4186,7572-KPVKK,1,0,0,1,1.2051336009250397,1,2,1,0,0,2,2,2,2,2,1,2,104.05,1.9002824551861477,0,1.374877927872147
4187,2642-MAWLJ,0,0,1,1,0.1457906077409725,1,0,2,1,1,1,1,1,1,2,0,0,20.25,-0.6906129929886747,0,-1.486110133747385
4188,2357-COQEK,0,1,0,0,-0.18016108246950976,1,2,1,0,0,2,2,2,2,0,1,2,103.3,0.2679550124347676,1,1.2734694648908391
4189,7103-ZGVNT,0,0,1,1,1.4903413298592119,1,2,0,2,2,0,2,2,0,1,0,1,73.7,1.1482122428029051,0,0.19911369257019557
4190,3737-GCSPV,0,0,1,0,-0.8728084241667845,1,2,1,2,0,0,2,2,0,0,1,1,96.2,-0.4682103918316088,1,1.5338067682403567
4191,2027-WKXMW,0,0,1,0,1.24587756220135,1,2,1,0,2,2,2,2,2,0,1,2,108.75,2.0243443703723543,0,1.4668551215599939
4192,7137-NAXML,1,0,0,0,-0.38388088885106114,1,0,2,1,1,1,1,1,1,1,0,0,20.15,-0.8284178977127564,0,-1.5625841768210702
4193,2428-ZMCTB,1,0,0,0,-0.9135523854430948,1,0,2,1,1,1,1,1,1,0,0,1,19.75,-0.9154862439503024,0,-1.4568909473748233
4194,2961-VNFKL,0,0,1,0,1.5718292524118322,1,2,2,1,1,1,1,1,1,2,1,1,25.95,-0.2123878401931943,0,-1.3060192323384667
4195,1768-HNVGJ,0,1,0,0,0.512486259227765,1,2,0,2,0,0,2,0,2,0,1,2,70.05,0.3437510189390006,0,0.10784019661924953
4196,6963-KQYQB,0,0,1,1,1.5310852911355222,1,2,2,1,1,1,1,1,1,2,0,3,24.05,-0.22877795452167082,0,-1.311590408436892
4197,5934-RMPOV,0,0,0,1,-0.42462485012737144,1,2,1,0,0,0,0,0,2,0,1,2,84.75,-0.20583620633645475,0,0.5890628361719847
4198,1207-BLKSA,0,0,1,1,0.797693988161937,1,2,2,1,1,1,1,1,1,2,0,3,23.05,-0.45362914611004357,0,-1.3471783003967586
4199,4088-YLDSU,1,0,1,0,0.9199258719908678,1,2,1,0,0,2,2,2,2,1,1,2,104.15,1.5263981378868903,1,1.3126160633033959
4200,8316-BBQAY,0,0,0,0,1.3273654847539706,0,1,0,2,0,2,2,2,2,2,0,1,59.95,0.7225766358473814,0,-0.14825225608559459
4201,1166-PQLGG,0,0,1,1,1.6125732136881425,1,0,2,1,1,1,1,1,1,2,0,0,19.55,-0.36170773775639403,0,-1.4734331481636989
4202,3146-JTQHR,1,0,1,0,-0.9135523854430948,1,0,2,1,1,1,1,1,1,1,0,0,19.6,-0.9237805682941883,0,-1.5191761295384447
4203,4291-YZODP,0,0,0,1,-1.0357842692720256,1,0,2,1,1,1,1,1,1,1,0,3,20.05,-0.9646565869357319,0,-1.6886855367717348
4204,4395-PZMSN,1,1,0,0,-1.1172721918246462,1,0,1,0,2,0,0,0,2,0,1,2,85.55,-0.8271384540639655,0,0.5599231293328631
4205,6427-FEFIG,0,0,1,1,-0.3431369275747509,1,2,0,2,0,2,0,2,2,2,0,1,78.6,-0.19264470112995546,0,0.40234658802130796
4206,0017-IUDMW,0,0,1,1,1.6125732136881425,1,2,1,2,2,2,2,2,2,2,1,1,116.8,2.7236485619296,0,1.744496553556553
4207,8706-HRADD,1,0,0,0,-0.46536881140368175,0,1,0,2,0,0,2,2,0,0,1,3,43.55,-0.5611024126084789,0,-0.5510501553586812
4208,9955-QOPOY,1,0,1,0,1.4903413298592119,0,1,0,0,2,2,2,2,2,1,1,1,60.8,0.8735951051512172,0,-0.09975627071801113
4209,4385-ZKVNW,1,0,1,1,0.4717422979514547,1,0,0,0,2,0,2,0,0,0,1,0,54.9,0.11726743372975683,0,-0.2274513265242316
4210,5446-DKWYW,0,1,1,1,1.1643896396487294,1,2,0,0,0,2,0,2,0,1,1,2,65.2,0.74196682493854,0,0.006672337468781116
4211,2034-CGRHZ,1,1,0,0,-0.3431369275747509,1,2,1,0,2,2,0,2,2,0,1,1,102.95,0.09414921055850058,1,1.2996977109260517
4212,5797-APWZC,0,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,2,2,0,0,2,90.6,-0.9673919492193539,1,0.85478383212873
4213,3683-QKIUE,0,0,0,0,-1.076528230548336,1,0,0,0,0,0,2,0,0,0,1,0,50.8,-0.8802794842352978,1,-0.5562958045657237
4214,4228-ZGYUW,1,0,0,0,-1.1580161531009565,1,2,1,0,2,0,0,0,2,0,1,2,90.05,-0.8449624276540181,1,0.9019946749921135
4215,9031-ZVQPT,1,0,1,0,1.6125732136881425,1,2,1,0,2,2,2,2,2,2,1,2,108.2,2.4518109053080446,0,1.4609784168092472
4216,2990-IAJSV,1,0,0,0,1.6125732136881425,1,2,0,2,2,2,2,2,2,2,0,0,92.0,1.9189226255866356,0,0.90519268042974
4217,8107-KNCIM,1,1,1,0,-0.7505765403378537,1,2,1,0,0,0,0,0,0,0,1,2,75.1,-0.5602862157980434,0,0.2512186455469812
4218,9027-YFHQJ,1,0,0,0,-1.0357842692720256,1,2,2,1,1,1,1,1,1,0,1,0,25.05,-0.9398839107703496,0,-1.422932270929232
4219,5176-LDKUH,0,0,0,0,0.6347181430566958,1,0,1,0,2,0,0,0,0,1,0,2,75.15,0.6570823566532406,0,0.45711530704483766
4220,4644-OBGFZ,1,0,1,1,0.9199258719908678,1,0,2,1,1,1,1,1,1,1,0,3,19.5,-0.5545507787517393,0,-1.5285881795510812
4221,7926-IJOOU,1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,1,19.3,-0.9988486154810059,0,-1.5074148318426546
4222,6480-YAGIY,1,0,0,0,0.512486259227765,1,0,1,2,2,2,2,2,2,1,0,1,112.2,1.2126256127075503,0,1.5577744490192014
4223,4029-HPFVY,1,0,0,0,-1.1987601143772668,1,0,1,0,0,0,0,0,0,0,1,3,70.3,-0.9101258162493336,0,0.28714937056664896
4224,7602-DBTOU,0,0,1,0,1.5718292524118322,1,0,2,1,1,1,1,1,1,2,0,3,19.6,-0.3824214892428536,0,-1.4858567301348384
4225,5345-BMKWB,1,0,1,0,-0.9950403079957154,1,0,2,1,1,1,1,1,1,0,0,3,20.25,-0.9375014984588079,0,-1.4910566889206927
4226,3519-ZKXGG,0,0,1,0,-1.1987601143772668,1,2,1,0,0,0,0,0,0,0,1,2,75.85,-0.8941548300127026,1,0.686923057503368
4227,5457-COLHT,1,0,1,1,1.4903413298592119,1,0,0,2,2,0,2,2,2,2,0,0,80.65,1.4379400511342781,0,0.5144288261413494
4228,6416-TVAIH,1,0,1,1,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,2,68.5,-0.9771421921980707,1,0.12260163754573433
4229,5451-YHYPW,0,1,1,0,1.6125732136881425,1,2,1,2,2,2,2,2,2,2,1,1,115.75,2.7178910655100412,0,1.7384916656484914
4230,5108-ADXWO,1,0,0,0,-0.8728084241667845,1,0,1,2,0,0,0,0,0,0,1,2,73.5,-0.6580533580642719,1,0.2378051297004017
4231,7998-WNZEM,1,0,0,0,1.5718292524118322,1,2,0,2,2,2,2,0,2,2,0,0,80.6,1.5110227547281443,0,0.5167602633594213
4232,3066-RRJIO,0,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,3,69.95,-0.9765024703736753,1,0.17064074081022962
4233,4664-NJCMS,0,0,1,0,0.02355872391204165,0,1,0,2,0,2,2,2,2,2,0,0,59.55,-0.11779724767568801,0,-0.12256344118341353
4234,0307-BCOPK,0,0,0,0,-0.6690886177852331,1,0,2,1,1,1,1,1,1,1,0,3,19.05,-0.8632496480824258,0,-1.4704537114430323
4235,7629-WFGLW,0,1,1,0,0.9606698332671781,1,2,1,2,2,2,2,0,0,1,0,2,95.65,1.4067039786051763,0,1.0903351740592568
4236,2542-HYGIQ,0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,1,19.95,-0.9985618436286908,0,-1.4858800614137428
4237,6715-OFDBP,1,0,0,0,-1.1172721918246462,1,0,0,0,0,2,0,2,2,0,1,2,70.05,-0.8545361956466947,1,0.14844336206042835
4238,5016-LIPDW,1,0,1,1,1.0014137945434884,1,0,2,1,1,1,1,1,1,1,0,3,19.4,-0.5389989206069534,0,-1.5297923935569082
4239,6481-LXPWL,1,0,1,1,0.9606698332671781,0,1,0,0,2,2,0,0,0,1,1,1,36.1,-0.13756244611218185,0,-0.9804637323637644
4240,1567-DSCIC,1,0,0,0,-0.9950403079957154,1,2,1,0,2,2,0,2,0,0,1,2,94.0,-0.6660388511825874,1,1.0570864351003326
4241,2150-UWTFY,0,0,1,1,-0.42462485012737144,1,0,0,2,2,2,0,0,0,0,0,3,61.15,-0.3799728988115469,1,-0.005326946226016929
4242,6124-ACRHJ,0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,19.75,-0.9986500811217108,0,-1.4925061446226389
4243,9362-MWODR,0,0,0,1,0.3087664528462136,1,0,0,2,0,0,2,2,0,0,1,1,64.1,0.07811204620210437,0,-0.10902138362523263
4244,9975-GPKZU,1,0,1,1,0.5532302205040753,1,0,2,1,1,1,1,1,1,2,0,1,19.75,-0.6294864696990269,0,-1.5299579192816155
4245,9625-RZFUK,1,0,1,1,1.24587756220135,1,0,2,1,1,1,1,1,1,2,0,3,19.7,-0.44447450620921214,0,-1.4758883486384238
4246,5153-LXKDT,1,0,1,1,1.4495973685829016,1,2,1,2,2,2,0,2,2,2,1,2,110.2,2.287203862079119,0,1.491423753383455
4247,5161-UBZXI,1,0,1,1,1.4903413298592119,1,0,1,2,2,0,2,2,2,2,1,1,106.35,2.19642954113473,0,1.3399043517017708
4248,1020-JPQOW,0,0,1,0,0.9606698332671781,1,2,1,0,2,2,2,0,0,0,0,2,90.55,1.2500162503748016,0,0.8802232587343127
4249,7919-ZODZZ,0,0,1,1,-0.9135523854430948,1,0,0,0,2,2,0,0,2,1,1,3,65.9,-0.7161577472179826,0,0.039941249514757964
4250,0565-JUPYD,1,0,0,0,1.24587756220135,1,2,1,2,2,2,2,2,0,1,0,1,104.5,1.9004148114256774,0,1.3191355363711963
4251,6867-ACCZI,0,0,1,1,-0.3431369275747509,0,1,0,2,2,2,2,0,2,2,1,3,52.5,-0.474342897596503,0,-0.4790605221620309
4252,5939-XAIXZ,0,0,0,0,-0.5468567339563023,1,2,0,0,0,2,0,0,0,0,1,3,56.1,-0.551219813390232,0,-0.3440141168491445
4253,9054-FOWNV,1,0,1,1,-0.42462485012737144,1,2,1,0,0,2,0,2,0,0,1,2,88.75,-0.17565898372359354,0,0.6920683115102754
4254,2683-BPJSO,1,0,1,0,-0.13941712119319946,1,2,1,2,2,0,0,0,0,0,1,2,84.45,0.08109006159153145,1,0.6716526013725214
4255,2157-MXBJS,1,0,1,0,-0.791320501614164,1,2,0,0,0,2,0,2,2,1,1,3,75.3,-0.5708305962139407,1,0.3747750735150605
4256,8207-VVMYB,0,0,1,0,1.5310852911355222,1,2,2,1,1,1,1,1,1,2,1,0,26.0,-0.12192235047437587,0,-1.1969591689229933
4257,9732-EQMWY,0,0,1,0,0.6754621043330061,1,0,1,0,2,2,0,2,2,0,0,2,99.4,1.209603478571613,0,1.2507261104072438
4258,9360-AHGNL,0,1,1,0,0.4309983366751445,1,2,1,2,0,2,2,2,2,1,1,3,109.55,1.1236822197433278,1,1.5747540012627723
4259,1087-UDSIH,0,0,0,0,-1.1987601143772668,1,0,2,1,1,1,1,1,1,0,1,3,19.6,-0.9810025825176985,1,-1.4869844086152253
4260,5269-NRGDP,1,0,1,1,0.3902543753988342,1,0,0,0,0,2,2,2,2,1,0,2,73.15,0.3551336555385887,0,0.28923974205516945
4261,6195-MELTI,1,0,0,0,1.0014137945434884,1,0,0,0,2,0,2,0,0,1,1,3,54.65,0.375626813292498,0,-0.3248333496654987
4262,5485-WUYWF,1,1,0,0,-1.2395040756535771,1,0,0,2,0,2,0,2,0,0,0,0,66.4,-0.9656492587322075,1,-0.580591442998342
4263,2121-JAFOM,0,0,1,0,1.6125732136881425,1,2,1,2,2,2,2,2,2,2,1,1,115.55,2.65996315134237,0,1.6780746708340442
4264,8818-DOPVL,0,1,0,0,0.5532302205040753,1,2,1,0,2,2,0,2,2,0,1,2,104.45,1.1385061185706984,0,1.3562414880193567
4265,2632-UCGVD,1,1,1,0,1.368109446030281,1,2,1,0,0,0,2,2,2,0,1,1,100.05,2.0244326078653745,1,1.3026970175300785
4266,5445-PZWGX,1,0,0,0,1.2051336009250397,1,2,1,2,2,0,2,0,2,1,0,2,102.0,1.8732597229487535,1,1.342148282989496
4267,1227-UDMZR,0,0,1,0,1.6125732136881425,1,2,0,2,2,2,2,2,2,2,1,0,91.15,1.9211947410319021,0,0.9075624254662548
4268,5198-HQAEN,1,0,1,1,0.10504664646466222,1,0,1,0,2,0,2,2,0,1,1,2,89.7,0.3892595059640976,0,0.8496722822247248
4269,9170-CCKOU,1,0,1,0,-0.6283446565089229,1,2,1,2,2,2,0,0,0,0,0,1,90.2,-0.3658107811818269,1,0.6870854615035858
4270,2167-FQSTQ,0,0,1,0,1.6125732136881425,1,2,0,2,2,2,2,2,2,2,1,2,92.4,1.9865787233597683,0,0.9757558651578089
4271,2819-GWENI,0,0,1,1,-0.18016108246950976,1,0,2,1,1,1,1,1,1,1,0,3,19.9,-0.7677987400079739,0,-1.504338436067096
4272,1043-YCUTE,1,0,1,0,0.9606698332671781,1,2,2,1,1,1,1,1,1,2,1,1,25.15,-0.4218415892495662,1,-1.3616705819755561
4273,3814-MLAXC,0,0,0,0,-0.05792919864057891,1,2,1,0,0,0,2,0,0,0,1,1,79.85,0.05331731066346705,1,0.4225387750580945
4274,3572-UUHRS,1,0,0,0,0.512486259227765,1,0,2,1,1,1,1,1,1,1,0,0,18.85,-0.6247216450759435,0,-1.5082983096038407
4275,2692-PFYTJ,0,0,0,0,-1.2802480369298874,1,2,2,1,1,1,1,1,1,0,1,3,25.75,-0.9960029563311089,0,-1.2937236483557621
4276,1226-UDFZR,0,0,0,0,-1.2395040756535771,1,0,0,0,2,0,0,0,0,0,1,3,49.6,-0.9567593313104364,1,-0.24680250135021148
4277,5955-EPOAZ,0,0,0,0,-1.076528230548336,1,0,2,1,1,1,1,1,1,0,1,3,20.95,-0.959053506128958,0,-1.5422017686893579
4278,6821-JPCDC,0,0,1,0,0.6347181430566958,1,0,1,0,2,2,0,2,2,1,1,2,97.05,1.0631071807850552,0,1.0923220129976383
4279,8815-LMFLX,1,0,1,1,-0.3023929662984406,1,2,2,1,1,1,1,1,1,0,1,0,25.4,-0.7661001682673377,0,-1.4221371409441643
4280,9135-HSWOC,1,0,1,1,1.2866215234776603,1,0,2,1,1,1,1,1,1,2,1,0,19.7,-0.4452686436463927,0,-1.487303633978154
4281,8582-KRHPJ,1,0,0,0,0.7162060656093164,0,1,0,2,2,0,0,0,0,0,1,3,35.0,-0.22099099576265033,0,-0.9657987903475044
4282,5811-IWXYM,0,0,1,1,0.797693988161937,1,2,1,0,0,2,0,2,2,1,0,0,101.25,1.3314153376858087,0,1.2306229172179306
4283,7044-YAACC,1,1,1,0,-1.1580161531009565,1,0,1,0,0,0,0,0,0,0,1,2,70.2,-0.8836766277165702,0,0.17519617301634566
4284,8189-XRIKE,0,1,0,0,-0.01718523736426863,1,0,1,0,0,0,0,2,2,0,0,2,90.95,0.2711756809299997,0,0.8534896752519925
4285,1506-YJTYT,1,0,1,1,0.512486259227765,1,2,0,2,2,0,2,2,0,2,0,1,73.85,0.47987941129570116,0,0.33500441596423036
4286,4123-DVHPH,1,0,1,0,-0.9542963467194051,1,2,1,2,0,0,0,0,2,0,1,2,88.05,-0.653840017772564,0,0.8028795136590456
4287,6425-YQLLO,0,1,1,0,1.368109446030281,1,2,1,0,0,2,2,2,2,1,1,1,105.95,2.0700293323834917,1,1.3545762371997296
4288,5442-UTCVD,1,0,0,1,-1.1987601143772668,1,2,1,0,0,2,0,0,2,0,0,2,91.85,-0.8939562956534074,1,0.6918926199100397
4289,2228-BZDEE,0,0,0,0,0.8791819107145575,1,0,2,1,1,1,1,1,1,2,0,3,20.1,-0.5311237243549128,0,-1.484560980034194
4290,7734-DBOAI,0,0,1,1,-1.2802480369298874,0,1,0,0,0,0,2,2,0,0,0,2,40.1,-0.9896719162069195,1,-0.818302178117482
4291,2789-CZANW,0,0,1,1,1.2866215234776603,1,2,1,2,2,0,2,2,2,2,0,0,110.3,2.079757515988953,0,1.4754097039369554
4292,2091-RFFBA,0,1,0,0,-0.05792919864057891,1,2,1,0,0,0,0,0,0,0,1,2,73.9,-0.02918474531029081,1,0.22268755569300885
4293,2114-MGINA,0,0,0,0,-0.7505765403378537,1,0,1,0,0,0,0,2,2,0,1,3,89.8,-0.5092187667126825,1,0.5251361924861594
4294,7596-LDUXP,0,0,0,0,-0.8320644628904743,1,0,1,2,0,0,0,2,0,1,1,1,85.15,-0.575418945850984,0,0.5561959575278588
4295,3740-RLMVT,1,1,1,0,1.4088534073065913,1,0,0,2,2,0,2,0,0,1,1,0,60.95,0.8100641101767726,0,-0.10985520696933723
4296,4489-SNOJF,0,0,1,1,0.10504664646466222,1,2,0,2,0,2,2,2,0,0,0,2,72.25,0.12584852992595796,1,0.28451471367168335
4297,2192-OZITF,0,0,0,0,0.512486259227765,1,2,0,2,0,0,2,0,2,2,0,3,73.55,0.4702174058100044,0,0.3188809468225838
4298,5651-CPDND,1,0,0,0,-0.9135523854430948,1,0,0,0,0,0,0,0,0,0,0,3,46.0,-0.7902551819815796,0,-0.5164840879522742
4299,2186-QZEYA,0,1,0,0,-0.13941712119319946,1,2,0,2,2,0,0,0,0,0,1,0,58.55,-0.24898434042326498,0,-0.18305501116807524
4300,1131-ALZWV,0,0,0,0,-0.3431369275747509,1,2,2,1,1,1,1,1,1,1,0,0,24.6,-0.7403348203054796,0,-1.3113241818793917
4301,7729-XBTWX,1,0,1,1,1.368109446030281,1,0,2,1,1,1,1,1,1,2,1,3,19.75,-0.41418698673007587,0,-1.4719251285950075
4302,9134-WYRVP,1,0,0,0,0.7569500268856267,1,0,1,2,0,0,0,2,0,1,0,3,86.35,0.8752495581453433,0,0.6251770566204697
4303,3284-SVCRO,0,0,1,0,0.512486259227765,1,2,2,1,1,1,1,1,1,2,0,3,25.5,-0.51277032580674,0,-1.3214795746863592
4304,9732-OUYRN,0,0,1,0,0.6754621043330061,1,0,2,1,1,1,1,1,1,1,0,1,19.0,-0.6020446093697877,0,-1.5256703672141023
4305,0559-CKHUS,0,0,1,0,-0.13941712119319946,1,0,2,1,1,1,1,1,1,2,1,3,19.55,-0.7771519142681005,0,-1.550712858328371
4306,2931-SVLTV,1,0,1,1,0.3087664528462136,1,2,1,2,2,0,2,2,2,0,1,1,110.1,0.9643473667223511,0,1.5547466971084698
4307,6899-PPEEA,0,1,0,0,0.18653456901728277,1,2,1,0,0,0,0,2,2,0,1,2,96.55,0.572219947741196,1,1.059028369959697
4308,7504-UWHNB,1,0,0,0,-0.3023929662984406,1,0,1,0,0,0,0,0,0,0,0,2,69.75,-0.24439599078622182,0,0.14493153795971322
4309,2582-FFFZR,0,0,0,0,-0.42462485012737144,0,1,0,0,0,2,0,2,2,0,1,2,50.6,-0.5338370272652798,0,-0.5305193369311175
4310,8908-NMQTX,1,0,0,0,1.6125732136881425,0,1,0,2,2,2,2,2,2,2,1,0,65.6,1.007319025823121,0,-0.045581238346727206
4311,2187-LZGPL,0,0,0,0,-1.0357842692720256,0,1,0,0,2,0,0,0,2,0,1,1,40.1,-0.8779632500435212,1,-0.758667429237419
4312,1431-AIDJQ,1,0,1,1,0.02355872391204165,1,0,0,0,2,2,2,2,2,2,0,1,82.1,0.14109155684517355,0,0.46655559320751167
4313,6288-LBEAR,0,0,0,0,-0.38388088885106114,1,0,1,0,2,0,2,0,0,0,1,3,79.1,-0.22039539268476496,0,0.42257594803542314
4314,4597-NUCQV,1,1,0,0,-0.3431369275747509,1,2,1,0,2,0,0,2,2,0,1,2,101.25,0.0692000594070782,1,1.2216341681212473
4315,9019-QVLZD,0,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,2,0,0,0,2,79.55,-0.9722670707087122,1,0.48869273483723213
4316,8413-YNHNV,1,0,0,0,1.4903413298592119,1,2,0,2,2,2,2,2,2,2,0,3,90.65,1.7818677395532245,0,0.8887305048003926
4317,5808-TOTXO,0,0,0,1,-1.1987601143772668,1,0,2,1,1,1,1,1,1,1,1,1,20.55,-0.9820393730606841,0,-1.5129365678500677
4318,4369-NYSCF,1,0,0,0,0.9606698332671781,1,0,0,0,2,0,2,2,2,1,1,0,75.75,0.8829703387845987,0,0.3880295153735144
4319,6333-YDVLT,1,0,0,0,1.3273654847539706,1,2,1,2,0,2,2,2,2,1,1,1,110.0,2.142119364180882,0,1.4917288230515566
4320,5324-KTGCG,1,0,1,0,1.5718292524118322,1,0,2,1,1,1,1,1,1,1,0,2,20.85,-0.32804513416924047,0,-1.4283451276350907
4321,5599-HVLTW,0,1,0,0,-0.7505765403378537,1,2,1,0,0,2,0,0,0,0,1,0,80.35,-0.5405430767348045,0,0.3571176539748708
4322,7394-LWLYN,0,0,0,0,-1.2395040756535771,1,0,1,0,0,0,0,0,0,0,1,2,70.15,-0.9527445253780236,0,-0.09605910834783007
4323,3707-LRWZD,0,0,0,0,-0.01718523736426863,1,2,1,0,0,0,0,2,0,1,0,2,84.05,0.21995381623185384,1,0.7332883845406156
4324,6873-UDNLD,1,0,0,0,0.3087664528462136,1,0,0,2,0,2,0,0,2,0,0,2,67.45,0.19751943363150315,0,0.11514729393572665
4325,2700-LUEVA,1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,1,20.75,-0.9982088936566105,0,-1.4593757285781592
4326,1455-ESIQH,1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,2,2,0,1,2,89.1,-0.9680537304170044,1,0.8050882080620108
4327,0958-YHXGP,0,0,0,0,-1.0357842692720256,1,0,1,0,0,0,0,0,0,0,1,3,69.9,-0.7879610071630581,0,0.20684755263026786
4328,1101-SSWAG,0,0,1,0,-0.7098325790615434,1,2,0,0,0,0,0,0,0,0,1,2,51.1,-0.6936130677513568,0,-0.5761188368323373
4329,2979-SXESE,0,0,1,1,-0.6283446565089229,1,2,1,2,0,2,0,2,0,0,0,2,94.4,-0.29828703964822456,1,0.9853566483040317
4330,4013-TLDHQ,1,0,0,0,-0.5468567339563023,1,0,1,0,2,2,0,0,0,0,1,2,78.25,-0.34957508246613556,1,0.45294675963134684
4331,5743-KHMNA,1,0,0,0,1.5718292524118322,1,2,2,1,1,1,1,1,1,2,0,0,25.55,-0.16994560605054462,0,-1.2611298517260878
4332,4194-FJARJ,0,0,1,1,0.8791819107145575,1,2,0,2,0,0,2,0,0,2,0,0,60.0,0.43706216780771606,0,-0.13817768355993226
4333,5325-UWTWJ,1,0,1,0,-0.05792919864057891,1,2,1,2,2,0,2,0,0,0,1,1,90.55,0.28520544232018963,0,0.9842596354767524
4334,3969-GYXEL,0,0,0,0,-0.8728084241667845,1,0,1,2,0,0,0,0,0,0,0,2,76.4,-0.6373396065778124,0,0.379211769090248
4335,9208-OLGAQ,0,1,0,0,-0.5876006952326126,1,0,1,0,0,2,0,0,2,0,1,2,84.95,-0.37044324956538016,0,0.510319534199601
4336,3244-CQPHU,0,1,0,0,1.6125732136881425,1,2,1,2,2,0,2,2,2,2,1,0,110.1,2.4103834023351247,0,1.4177708325512384
4337,2674-MLXMN,0,1,0,0,1.5718292524118322,1,2,1,0,2,0,0,2,2,0,1,1,99.65,2.059396714474574,0,1.0967525256479524
4338,9708-HPXWZ,1,1,0,0,-1.1172721918246462,0,1,0,0,0,2,2,2,0,0,0,1,45.4,-0.9126185254271505,0,-0.7238804923907155
4339,6992-TKNYO,1,0,1,0,0.22727853029359305,1,2,0,0,0,2,2,0,2,1,0,1,69.0,0.17036434515457902,0,0.18053627297088296
4340,4468-YDOVK,1,0,0,1,-1.1172721918246462,1,0,0,0,0,0,2,0,0,0,1,0,48.65,-0.9035962417658492,0,-0.5883770907687946
4341,3754-DXMRT,1,1,0,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,0,1,2,44.15,-0.9664875149158982,1,-0.6120653382405974
4342,5792-JALQC,0,1,0,0,0.797693988161937,1,2,0,2,0,2,0,0,0,2,0,0,59.85,0.36175146751509335,0,-0.16967871553897626
4343,7130-VTEWQ,0,1,0,0,-0.9950403079957154,1,2,1,0,0,0,0,0,0,0,1,2,75.75,-0.7398936328403793,1,0.36383247936960034
4344,2200-DSAAL,0,0,0,0,1.4495973685829016,1,2,0,0,2,2,0,2,2,2,1,2,80.65,1.3442538929202272,0,0.45010554438542644
4345,4302-ZYFEL,1,0,1,1,1.4903413298592119,1,0,2,1,1,1,1,1,1,1,1,1,20.55,-0.3883334012751978,0,-1.473132053500976
4346,9351-LZYGF,0,0,1,0,0.3902543753988342,1,2,0,2,2,0,2,0,0,0,1,1,66.4,0.19610763374318224,0,0.004909778644869548
4347,4366-CTOUZ,0,0,0,0,0.7162060656093164,1,0,1,0,2,0,2,2,2,2,1,3,100.2,1.215537449977212,0,1.1916870328850413
4348,6121-VZNQB,0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,1,3,19.1,-0.998936852974026,1,-1.5140409150515504
4349,7903-CMPEY,1,1,1,0,-1.2802480369298874,1,2,1,2,0,0,0,0,0,0,1,2,80.3,-0.971936180109887,1,0.5135405468705917
4350,1518-OMDIK,1,0,1,0,0.02355872391204165,1,0,0,0,0,0,0,0,0,0,1,1,44.55,-0.3620827471017294,0,-0.6784516643297248
4351,6671-NGWON,0,0,0,0,-1.0357842692720256,1,0,2,1,1,1,1,1,1,0,0,3,20.35,-0.9409207013133354,0,-1.4340546248870216
4352,0595-ITUDF,1,0,1,1,1.2866215234776603,1,2,1,2,2,2,0,0,0,0,1,2,91.8,1.6223343521729525,0,0.9386969640163882
4353,6996-KNSML,0,0,0,0,-1.2802480369298874,1,0,1,0,0,2,0,0,0,0,1,2,74.9,-0.9743185924214287,1,0.33463630023040297
4354,1955-IBMMB,1,0,0,0,1.082901717096109,1,0,2,1,1,1,1,1,1,2,1,0,20.2,-0.481335718918343,0,-1.477316691164958
